1 = alive (sealed or responds to touch); 0 = dead (gaped and unresponsive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,,,4HR,"Time Check Started (all plates): 9:30p, 8/13",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,,,29.5HR,"Time Check Started (all plates): 11p, 8/14",,,,,
WC-CC1-40,1,2,3,4,5,6,,WC-CC2-40,1,2,3,4,5,6,,WC-EE1-40,1,2,3,4,5,6,,WC-EE2-40,1,2,3,4,5,6,,WC-CP1-40,1,2,3,4,5,6,,WC-CP2-40,1,2,3,4,5,6,,WC-EP1-40,1,2,3,4,5,6,,WC-EP2-40,1,2,3,4,5,6
A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,0,1,1,blank,,A,blank,1,0,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,0,1,0,1,blank,,A,blank,0,0,0,1,blank
B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,1,blank,,B,blank,1,1,1,1,blank,,B,blank,0,1,0,0,blank,,B,blank,1,1,0,1,blank,,B,blank,0,0,1,0,blank,,B,blank,0,0,0,0,blank
C,blank,1,1,1,1,blank,,C,blank,1,1,1,0,blank,,C,blank,1,0,1,1,blank,,C,blank,1,0,0,0,blank,,C,blank,1,0,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,0,0,0,0,blank,,C,blank,0,1,0,1,blank
D,blank,1,1,1,1,blank,,D,blank,1,0,0,1,blank,,D,blank,1,1,0,1,blank,,D,blank,1,1,0,0,blank,,D,blank,1,1,1,1,blank,,D,blank,1,0,1,1,blank,,D,blank,0,0,0,0,blank,,D,blank,1,0,1,0,blank
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,,,36HR,"Time Check Started (all plates): 5:30a, 8/15",,,,,
WC-CC1-40,1,2,3,4,5,6,,WC-CC2-40,1,2,3,4,5,6,,WC-EE1-40,1,2,3,4,5,6,,WC-EE2-40,1,2,3,4,5,6,,WC-CP1-40,1,2,3,4,5,6,,WC-CP2-40,1,2,3,4,5,6,,WC-EP1-40,1,2,3,4,5,6,,WC-EP2-40,1,2,3,4,5,6
A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,0,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,0,1,blank,,A,blank,0,1,1,1,blank
B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,0,1,1,blank,,B,blank,1,1,0,1,blank
C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,0,1,1,blank,,C,blank,1,0,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,0,1,0,1,blank
D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,0,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,0,1,0,blank,,D,blank,1,1,1,1,blank
