row_id,col_id,well_id,value,plate_id,base_plate_id,temp_c,t_index,wall_sec,t0_wall_sec,time_hr,is_blank,treatment,rep_group,imagej_label,area_mm2,sample_id,value_t0,fold_change,mean_blank_fc,corrected_fc,metabolism
C,5,C5,163,APC-EE1-26,APC-EE1,26,1,1787229434,1787227731,0.47305555555555556,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.0251572327044025,1.007414073146738,0.01774315955766448,0.0015351409895885515
D,2,D2,169,APC-EE1-26,APC-EE1,26,1,1787229434,1787227731,0.47305555555555556,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.005952380952381,1.007414073146738,-0.0014616921943571004,-5.6575793248068603e-5
D,3,D3,169,APC-EE1-26,APC-EE1,26,1,1787229434,1787227731,0.47305555555555556,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.0304878048780488,1.007414073146738,0.023073731731310776,8.739387823388673e-4
D,4,D4,169,APC-EE1-26,APC-EE1,26,1,1787229434,1787227731,0.47305555555555556,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.0368098159509203,1.007414073146738,0.029395742804182223,0.0013102042611954994
D,5,D5,178,APC-EE1-26,APC-EE1,26,1,1787229434,1787227731,0.47305555555555556,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.0470588235294118,1.007414073146738,0.03964475038267379,0.0013103536732002575
A,2,A2,178,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.0920245398773005,1.0138279865238984,0.07819655335340214,0.003781264668926603
A,3,A3,199,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,4,42.21,APC-EE1_A3,172,1.1569767441860466,1.0138279865238984,0.14314875766214818,0.003391347018766837
A,4,A4,204,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.108695652173913,1.0138279865238984,0.0948676656500147,0.001733344277466421
A,5,A5,217,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.185792349726776,1.0138279865238984,0.17196436320287756,0.0023169232859012617
B,2,B2,177,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.0662650602409638,1.0138279865238984,0.05243707371706541,0.0013127975794773906
B,3,B3,209,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.1875,1.0138279865238984,0.17367201347610162,0.003765736756566743
B,4,B4,183,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.0457142857142858,1.0138279865238984,0.031886299190387435,7.20610616971851e-4
B,5,B5,180,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,5,33.258,APC-EE1_B5,163,1.1042944785276074,1.0138279865238984,0.09046649200370904,0.0027201422816678406
C,2,C2,151,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.070921985815603,1.0138279865238984,0.057093999291704556,0.002321932542669672
C,3,C3,166,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.0246913580246915,1.0138279865238984,0.010863371500793084,6.611509646882773e-4
C,4,C4,166,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.0375,1.0138279865238984,0.023672013476101705,0.001856919789465148
C,5,C5,171,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.0754716981132075,1.0138279865238984,0.06164371158930915,0.00533342374020671
D,2,D2,183,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.0892857142857142,1.0138279865238984,0.07545772776181581,0.0029206428147474767
D,3,D3,179,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.0914634146341464,1.0138279865238984,0.07763542811024804,0.002940513147119462
D,4,D4,179,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.098159509202454,1.0138279865238984,0.0843315226785557,0.003758759256487596
D,5,D5,185,APC-EE1-26,APC-EE1,26,2,1787231263,1787227731,0.9811111111111112,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.088235294117647,1.0138279865238984,0.07440730759374858,0.002459339203230824
A,2,A2,188,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.1533742331288344,1.022835264031246,0.13053896909758844,0.006312329260038126
A,3,A3,208,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,4,42.21,APC-EE1_A3,172,1.2093023255813953,1.022835264031246,0.18646706155014936,0.004417603922059923
A,4,A4,233,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.266304347826087,1.022835264031246,0.243469083794841,0.00444846766539696
A,5,A5,238,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.3005464480874316,1.022835264031246,0.27771118405618567,0.0037416793637405268
B,2,B2,196,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.180722891566265,1.022835264031246,0.15788762753501917,0.003952823461808557
B,3,B3,231,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.3125,1.022835264031246,0.2896647359687541,0.006280811291848351
B,4,B4,187,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.0685714285714285,1.022835264031246,0.04573616454018259,0.0010336089977215888
B,5,B5,190,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,5,33.258,APC-EE1_B5,163,1.165644171779141,1.022835264031246,0.14280890774789512,0.004293971608271547
C,2,C2,162,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.148936170212766,1.022835264031246,0.12610090618152014,0.005128346259771449
C,3,C3,171,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.0555555555555556,1.022835264031246,0.032720291524309664,0.0019913755416170447
C,4,C4,170,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.0625,1.022835264031246,0.039664735968754083,0.0031114477540597806
C,5,C5,184,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.1572327044025157,1.022835264031246,0.13439744037126977,0.011628087936604064
D,2,D2,191,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.1369047619047619,1.022835264031246,0.11406949787351595,0.004415137709920884
D,3,D3,189,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.1524390243902438,1.022835264031246,0.1296037603589979,0.004908861463487534
D,4,D4,186,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.1411042944785277,1.022835264031246,0.11826903044728176,0.005271395544984924
D,5,D5,198,APC-EE1-26,APC-EE1,26,3,1787233346,1787227731,1.5597222222222222,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.1647058823529413,1.022835264031246,0.14187061832169534,0.004689162727539096
A,2,A2,190,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.165644171779141,1.0243235499255605,0.14132062185358052,0.006833685776285325
A,3,A3,234,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,4,42.21,APC-EE1_A3,172,1.3604651162790697,1.0243235499255605,0.3361415663535092,0.007963552863148761
A,4,A4,241,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.309782608695652,1.0243235499255605,0.2854590587700916,0.0052156740927461875
A,5,A5,272,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.4863387978142077,1.0243235499255605,0.46201524788864723,0.0062248588389896015
B,2,B2,206,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.2409638554216869,1.0243235499255605,0.21664030549612634,0.0054237364618613115
B,3,B3,256,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.4545454545454546,1.0243235499255605,0.43022190461989407,0.009328517630909042
B,4,B4,197,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.1257142857142857,1.0243235499255605,0.10139073578872515,0.0022913678453462256
B,5,B5,194,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,5,33.258,APC-EE1_B5,163,1.1901840490797546,1.0243235499255605,0.1658604991541941,0.004987085788507851
C,2,C2,173,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.2269503546099292,1.0243235499255605,0.20262680468436867,0.008240546776378407
C,3,C3,174,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.0740740740740742,1.0243235499255605,0.049750524148513664,0.0030278451797525205
C,4,C4,173,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.08125,1.0243235499255605,0.05692645007443953,0.004465520087420735
C,5,C5,190,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.1949685534591195,1.0243235499255605,0.17064500353355894,0.014764232871912003
D,2,D2,201,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.1964285714285714,1.0243235499255605,0.17210502150301088,0.006661442231886162
D,3,D3,197,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.201219512195122,1.0243235499255605,0.1768959622695614,0.006700097048313059
D,4,D4,191,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.1717791411042944,1.0243235499255605,0.14745559117873386,0.006572276304989029
D,5,D5,205,APC-EE1-26,APC-EE1,26,4,1787235085,1787227731,2.042777777777778,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.2058823529411764,1.0243235499255605,0.1815588030156159,0.006000952008448716
A,2,A2,198,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.2147239263803682,1.0381039596361408,0.17661996674422742,0.00854061734739978
A,3,A3,313,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,4,42.21,APC-EE1_A3,172,1.819767441860465,1.0381039596361408,0.7816634822243242,0.018518443075676953
A,4,A4,274,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.4891304347826086,1.0381039596361408,0.4510264751464679,0.008240786302944727
A,5,A5,309,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.6885245901639345,1.0381039596361408,0.6504206305277938,0.008763296513490707
B,2,B2,217,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.3072289156626506,1.0381039596361408,0.2691249560265099,0.0067377251590143425
B,3,B3,275,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.5625,1.0381039596361408,0.5243960403638592,0.011370498934579224
B,4,B4,208,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.1885714285714286,1.0381039596361408,0.15046746893528784,0.0034004716250149794
B,5,B5,206,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,5,33.258,APC-EE1_B5,163,1.2638036809815951,1.0381039596361408,0.22569972134545435,0.006786328743323541
C,2,C2,187,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.326241134751773,1.0381039596361408,0.2881371751156323,0.011718133113003064
C,3,C3,182,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.123456790123457,1.0381039596361408,0.08535283048731612,0.005194621781225496
C,4,C4,177,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.10625,1.0381039596361408,0.06814604036385918,0.005345626009088421
C,5,C5,196,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.2327044025157232,1.0381039596361408,0.19460044287958245,0.01683686129776626
D,2,D2,210,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.25,1.0381039596361408,0.21189604036385923,0.00820158075413606
D,3,D3,207,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.2621951219512195,1.0381039596361408,0.22409116231507875,0.008487658598404618
D,4,D4,204,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.2515337423312884,1.0381039596361408,0.21342978269514767,0.009512826827203943
D,5,D5,214,APC-EE1-26,APC-EE1,26,5,1787236782,1787227731,2.5141666666666667,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.2588235294117647,1.0381039596361408,0.2207195697756239,0.007295308867150021
A,2,A2,255,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.5644171779141105,1.0477726403332441,0.5166445375808664,0.02498281129501288
A,3,A3,2078,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,4,42.21,APC-EE1_A3,172,12.081395348837209,1.0477726403332441,11.033622708503964,0.26139831102828626
A,4,A4,302,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.641304347826087,1.0477726403332441,0.5935317074928428,0.010844525177556463
A,5,A5,324,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.7704918032786885,1.0477726403332441,0.7227191629454444,0.009737394577618791
B,2,B2,255,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.536144578313253,1.0477726403332441,0.4883719379800089,0.012226721527677164
B,3,B3,298,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.6931818181818181,1.0477726403332441,0.645409177848574,0.013994431315695787
B,4,B4,227,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.2971428571428572,1.0477726403332441,0.24937021680961302,0.005635612484115189
B,5,B5,244,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,5,33.258,APC-EE1_B5,163,1.4969325153374233,1.0477726403332441,0.4491598750041792,0.013505318269414252
C,2,C2,213,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.5106382978723405,1.0477726403332441,0.46286565753909636,0.0188240944137255
C,3,C3,198,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.2222222222222223,1.0477726403332441,0.1744495818889782,0.010617100717483913
C,4,C4,181,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.13125,1.0477726403332441,0.08347735966675596,0.0065482710752083435
C,5,C5,209,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.3144654088050314,1.0477726403332441,0.26669276847178724,0.023074300784892476
D,2,D2,243,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.4464285714285714,1.0477726403332441,0.39865593109532727,0.015430249694044251
D,3,D3,234,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.4268292682926829,1.0477726403332441,0.37905662795943873,0.014357117944073886
D,4,D4,223,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.3680981595092025,1.0477726403332441,0.3203255191759584,0.014277300729896525
D,5,D5,226,APC-EE1-26,APC-EE1,26,6,1787238645,1787227731,3.0316666666666667,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.3294117647058823,1.0477726403332441,0.28163912437263816,0.00930884562461207
A,2,A2,263,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.6134969325153374,1.0542531905014454,0.559243742013892,0.027042734139936752
A,3,A3,3655,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,4,42.21,APC-EE1_A3,172,21.25,1.0542531905014454,20.195746809498555,0.47845882040982124
A,4,A4,318,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.7282608695652173,1.0542531905014454,0.6740076790637719,0.012314916209529734
A,5,A5,346,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.8907103825136613,1.0542531905014454,0.8364571920122159,0.011269818407353928
B,2,B2,258,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.5542168674698795,1.0542531905014454,0.49996367696843413,0.012516928547390886
B,3,B3,332,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.8863636363636365,1.0542531905014454,0.8321104458621911,0.01804268188517078
B,4,B4,251,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,8,44.249,APC-EE1_B4,175,1.4342857142857144,1.0542531905014454,0.380032523784269,0.008588499712632352
B,5,B5,368,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,5,33.258,APC-EE1_B5,163,2.2576687116564416,1.0542531905014454,1.2034155211549962,0.03618424202161874
C,2,C2,228,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.6170212765957446,1.0542531905014454,0.5627680860942992,0.0228869854851478
C,3,C3,199,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.228395061728395,1.0542531905014454,0.17414187122694957,0.010598373271678507
C,4,C4,184,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.15,1.0542531905014454,0.09574680949855452,0.007510731840175284
C,5,C5,219,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.3773584905660377,1.0542531905014454,0.32310530006459226,0.027955121999013
D,2,D2,234,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.3928571428571428,1.0542531905014454,0.3386039523556974,0.013105896901830678
D,3,D3,281,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,C,18,26.402,APC-EE1_D3,164,1.7134146341463414,1.0542531905014454,0.659161443644896,0.024966345111919402
D,4,D4,229,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.4049079754601228,1.0542531905014454,0.3506547849586774,0.015629113253640463
D,5,D5,257,APC-EE1-26,APC-EE1,26,7,1787240314,1787227731,3.495277777777778,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.511764705882353,1.0542531905014454,0.4575115153809075,0.015121848136866883
A,2,A2,291,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,3,20.68,APC-EE1_A2,163,1.7852760736196318,1.0582098587391773,0.7270662148804545,0.03515794075824248
A,3,A3,3774,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,4,42.21,APC-EE1_A3,172,21.941860465116278,1.0582098587391773,20.883650606377103,0.49475599636050943
A,4,A4,329,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,2,54.731,APC-EE1_A4,184,1.7880434782608696,1.0582098587391773,0.7298336195216923,0.013334922064674359
A,5,A5,365,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,1,74.221,APC-EE1_A5,183,1.994535519125683,1.0582098587391773,0.9363256603865058,0.012615373821243392
B,2,B2,279,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,7,39.943,APC-EE1_B2,166,1.680722891566265,1.0582098587391773,0.6225130328270878,0.015585034494832332
B,3,B3,331,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,6,46.119,APC-EE1_B3,176,1.8806818181818181,1.0582098587391773,0.8224719594426408,0.017833690224043037
B,4,B4,404,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,8,44.249,APC-EE1_B4,175,2.3085714285714287,1.0582098587391773,1.2503615698322514,0.0282573972255249
B,5,B5,445,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,5,33.258,APC-EE1_B5,163,2.7300613496932513,1.0582098587391773,1.671851490954074,0.05026915301443484
C,2,C2,273,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,11,24.589,APC-EE1_C2,141,1.9361702127659575,1.0582098587391773,0.8779603540267802,0.03570541111988207
C,3,C3,205,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,9,16.431,APC-EE1_C3,162,1.2654320987654322,1.0582098587391773,0.2072222400262549,0.012611663320933289
C,4,C4,186,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,A,12,12.748,APC-EE1_C4,160,1.1625,1.0582098587391773,0.10429014126082281,0.008180902201194133
C,5,C5,234,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,B,13,11.558,APC-EE1_C5,159,1.471698113207547,1.0582098587391773,0.4134882544683698,0.03577506960273143
D,2,D2,244,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,C,16,25.836,APC-EE1_D2,168,1.4523809523809523,1.0582098587391773,0.39417109364177505,0.015256661001771756
D,3,D3,329,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,C,18,26.402,APC-EE1_D3,164,2.0060975609756095,1.0582098587391773,0.9478877022364323,0.035902117348550575
D,4,D4,285,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,C,17,22.436,APC-EE1_D4,163,1.7484662576687116,1.0582098587391773,0.6902563989295343,0.03076557313823918
D,5,D5,331,APC-EE1-26,APC-EE1,26,8,1787242003,1787227731,3.9644444444444447,FALSE,EE,C,19,30.255,APC-EE1_D5,170,1.9470588235294117,1.0582098587391773,0.8888489647902345,0.029378580888786466
A,2,A2,185,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,2,60.742,APC-EE2_A2,185,1,1,0,0
A,3,A3,180,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,1,50,APC-EE2_A3,180,1,1,0,0
A,4,A4,165,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,3,14.551,APC-EE2_A4,165,1,1,0,0
A,5,A5,155,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,4,22.656,APC-EE2_A5,155,1,1,0,0
B,2,B2,158,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,8,13.086,APC-EE2_B2,158,1,1,0,0
B,3,B3,177,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,7,49.805,APC-EE2_B3,177,1,1,0,0
B,4,B4,174,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,6,40.527,APC-EE2_B4,174,1,1,0,0
B,5,B5,306,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,C,5,89.648,APC-EE2_B5,306,1,1,0,0
C,2,C2,185,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,D,12,55.566,APC-EE2_C2,185,1,1,0,0
C,3,C3,302,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,D,11,57.031,APC-EE2_C3,302,1,1,0,0
C,4,C4,261,APC-EE2-26,APC-EE2,26,0,1787227806,1787227806,0,FALSE,EE,D,10,58.887,APC-EE2_C4,261,1,1,0,0
